GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Total Population 18+,White 18+ (NH),Black 18+ (NH),Hispanic 18+,Asian and Pacific Islander 18+ (NH),Native American 18+ (NH),Other 18+ (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote,Avg Dem Vote,Avg Rep Vote
420171915,0,NEWTOWN TWP DIST 08,Bucks,3843,3301,43,100,347,4,48,2829,2481,26,60,234,4,24,2086,1211,858,1119,950
420171930,0,NOCKAMIXON TWP VTD NOCKAMIXON,Bucks,1860,1786,4,40,10,1,19,1475,1434,4,23,3,1,10,1052,506,537,478,565
420171940,0,NOCKAMIXON TWP VTD REVERE,Bucks,1581,1525,5,18,1,2,30,1307,1266,5,14,1,2,19,912,409,483,374,518
420171950,0,NORTHAMPTON TWP DIST 01,Bucks,2815,2668,16,40,75,4,12,2206,2109,13,21,48,4,11,1710,799,898,740,957
42017930,0,DOYLESTOWN WD 03 DIST 01,Bucks,1064,979,16,33,24,2,10,892,834,12,22,15,2,7,678,446,227,423,250
42017940,0,DOYLESTOWN WD 03 DIST 02,Bucks,1081,1017,10,17,10,1,26,921,873,10,15,7,1,15,687,449,228,419,258
42017950,0,DUBLIN Voting District,Bucks,2158,1867,18,193,44,0,36,1641,1454,17,122,33,0,15,1007,500,486,445,541
42017960,0,DURHAM TWP VTD DURHAM,Bucks,1144,1105,4,15,12,0,8,920,899,2,9,4,0,6,705,322,373,307,388
42017980,0,EAST ROCKHILL TWP VTD 01,Bucks,2918,2790,12,60,24,2,30,2124,2050,9,36,16,2,11,1548,684,840,650,874
42017985,0,EAST ROCKHILL TWP VTD 02,Bucks,2788,2677,27,31,10,11,32,2121,2045,19,27,5,7,18,1475,682,783,640,825
42017990,0,FALLS TWP WD 01 DIST 01,Bucks,2808,2592,51,65,58,1,41,2212,2064,40,41,46,1,20,1388,851,522,842,531
420171000,0,FALLS TWP WD 01 DIST 02,Bucks,2091,1867,88,50,52,2,32,1630,1493,61,27,34,2,13,1016,657,349,656,350
420171010,0,FALLS TWP WD 01 DIST 03,Bucks,1090,996,16,29,20,1,28,776,722,15,17,11,1,10,670,372,294,386,280
420171960,0,NORTHAMPTON TWP DIST 02,Bucks,1647,1595,4,17,22,1,8,1274,1242,2,13,14,0,3,993,450,535,435,550
420171970,0,NORTHAMPTON TWP DIST 03,Bucks,1761,1685,4,31,28,1,12,1379,1332,4,17,19,1,6,999,444,551,464,531
420171980,0,NORTHAMPTON TWP DIST 04,Bucks,2264,2119,16,36,81,1,11,1633,1538,9,22,56,1,7,1310,523,775,510,788
420171990,0,NORTHAMPTON TWP DIST 05,Bucks,2577,2442,11,21,87,0,16,1950,1864,8,14,58,0,6,1558,681,864,676,869
420171020,0,FALLS TWP WD 01 DIST 04,Bucks,1531,1379,28,48,52,4,20,1156,1044,22,31,45,4,10,955,585,358,570,373
420171030,0,FALLS TWP WD 01 DIST 05,Bucks,3875,2077,897,332,439,12,118,2889,1655,637,222,317,9,49,1499,1081,402,1046,437
420171040,0,FALLS TWP WD 01 DIST 06,Bucks,1798,1618,67,46,45,2,20,1388,1270,48,24,36,2,8,1085,618,463,598,483
420171050,0,FALLS TWP WD 01 DIST 07,Bucks,2859,2170,230,252,130,4,73,2259,1795,166,155,95,4,44,1044,722,304,706,320
420171060,0,FALLS TWP WD 02 DIST 01,Bucks,1818,1585,27,106,63,1,36,1422,1277,18,63,43,1,20,817,499,308,501,306
420171070,0,FALLS TWP WD 02 DIST 02,Bucks,1396,1291,16,49,28,0,12,1058,990,11,30,26,0,1,747,430,296,434,292
420171080,0,FALLS TWP WD 03 DIST 01,Bucks,1261,1144,20,38,34,3,22,988,906,14,29,23,3,13,659,414,229,418,225
420172000,0,NORTHAMPTON TWP DIST 06,Bucks,2707,2570,9,34,69,0,25,2029,1943,5,18,50,0,13,1648,677,956,685,948
420172010,0,NORTHAMPTON TWP DIST 07,Bucks,2122,1990,14,24,72,0,22,1565,1478,8,17,54,0,8,1322,614,697,610,701
420172020,0,NORTHAMPTON TWP DIST 08,Bucks,1990,1908,3,26,38,2,13,1535,1475,0,21,29,2,8,1254,535,710,523,722
420172030,0,NORTHAMPTON TWP DIST 09,Bucks,2140,1988,17,30,83,0,22,1620,1513,13,23,60,0,11,1419,659,750,645,764
420172040,0,NORTHAMPTON TWP DIST 10,Bucks,2124,2004,27,31,33,1,28,1796,1699,22,26,30,1,18,1190,682,494,654,522
420172050,0,NORTHAMPTON TWP DIST 11,Bucks,2230,2051,5,52,103,1,18,1825,1692,5,35,82,1,10,1422,785,626,781,630
420172060,0,NORTHAMPTON TWP DIST 12,Bucks,2019,1924,6,21,52,1,15,1610,1538,4,15,43,1,9,1311,606,700,602,704
420171090,0,FALLS TWP WD 03 DIST 02,Bucks,3445,2635,233,144,362,1,70,2699,2144,161,88,261,1,44,1433,904,504,898,510
420171100,0,FALLS TWP WD 04 DIST 01,Bucks,1732,1602,40,51,13,1,25,1330,1252,26,26,12,1,13,863,513,335,539,309
420171110,0,FALLS TWP WD 04 DIST 02,Bucks,1584,1375,46,78,53,2,30,1190,1051,38,45,39,2,15,573,372,194,362,204
420171120,0,FALLS TWP WD 04 DIST 03,Bucks,1247,1167,6,41,24,2,7,967,914,6,28,13,2,4,659,406,240,403,243
420171130,0,FALLS TWP WD 04 DIST 04,Bucks,1458,1369,20,41,8,5,15,1125,1064,16,26,6,4,9,698,457,231,448,240
420171140,0,FALLS TWP WD 04 DIST 05,Bucks,2228,2004,73,94,30,5,22,1702,1543,50,61,30,5,13,1028,664,347,685,326
420171150,0,FALLS TWP WD 04 DIST 06,Bucks,1073,1025,16,14,3,0,15,838,810,9,10,2,0,7,526,354,167,350,171
420171160,0,FALLS TWP WD 04 DIST 07,Bucks,1006,934,25,23,15,0,9,760,717,16,13,12,0,2,540,357,174,362,169
420172070,0,NORTHAMPTON TWP DIST 13,Bucks,2342,2079,34,35,170,4,20,1686,1524,21,23,111,1,6,1324,589,726,573,742
420172080,0,NORTHAMPTON TWP DIST 14,Bucks,3748,3400,28,92,190,0,38,2750,2518,18,63,136,0,15,2066,1057,991,1035,1013
420172090,0,NORTHAMPTON TWP DIST 15,Bucks,2153,2019,9,29,79,3,14,1550,1477,4,13,48,1,7,1281,651,621,644,628
420172100,0,NORTHAMPTON TWP DIST 16,Bucks,1779,1646,18,17,84,0,14,1301,1216,13,9,56,0,7,1000,549,445,521,473
420172110,0,NORTHAMPTON TWP DIST 17,Bucks,1383,1317,7,13,42,1,3,1038,992,5,7,30,1,3,861,381,471,399,453
420172112,0,NORTHAMPTON TWP DIST 18,Bucks,1925,1799,15,31,61,1,18,1403,1321,12,13,46,1,10,1072,461,603,412,652
420172120,0,PENNDEL Voting District,Bucks,2328,1906,199,99,64,1,59,1871,1569,142,76,54,1,29,1023,563,438,579,422
4201710,0,BEDMINSTER TWP VTD EAST,Bucks,2182,2071,9,70,14,3,15,1736,1661,8,45,9,3,10,1296,531,747,484,794
4201720,0,BEDMINSTER TWP VTD WEST,Bucks,4392,4082,41,92,108,7,62,3187,2996,30,59,73,6,23,2038,912,1113,786,1239
4201730,0,BENSALEM TWP VTD LOWER EAST DIST 01,Bucks,2702,2060,185,102,304,1,50,2092,1642,124,73,224,1,28,1326,838,478,803,513
420171170,0,HAYCOCK TWP Voting District,Bucks,2225,2143,22,22,13,1,24,1765,1713,15,15,8,1,13,1305,596,691,564,723
420171180,0,HILLTOWN TWP VTD BLOOMING GLEN 1,Bucks,1867,1797,7,33,12,3,15,1437,1395,5,21,2,3,11,1110,393,704,369,728
420171185,0,HILLTOWN TWP VTD BLOOMING GLEN 2,Bucks,2471,2256,61,43,84,5,22,1718,1582,43,27,53,3,10,1238,628,600,552,676
420172203,0,HILLTOWN TWP VTD BLOOMING GLEN 3,Bucks,2336,2074,62,79,89,4,28,1637,1470,44,51,55,3,14,1148,570,567,499,638
420171190,0,HILLTOWN TWP VTD FAIRHILL 1,Bucks,2819,2360,110,187,106,1,55,2169,1908,67,95,78,1,20,1268,650,603,581,672
420171200,0,HILLTOWN TWP VTD FAIRHILL 2,Bucks,2883,2638,26,61,129,1,28,2125,1960,14,35,99,1,16,1386,609,757,537,829
420172130,0,PERKASIE DIST 01,Bucks,2809,2666,21,45,40,3,34,2133,2041,19,32,26,1,14,1508,777,716,697,796
420172140,0,PERKASIE DIST 02,Bucks,2478,2272,37,105,27,5,32,1893,1774,17,59,24,4,15,1272,660,585,588,657
420172150,0,PERKASIE DIST 03,Bucks,3224,3052,27,62,22,9,52,2434,2327,20,40,17,5,25,1712,898,793,774,917
420172165,0,PLUMSTEAD TWP DIST 01,Bucks,2235,2154,4,55,8,0,14,1756,1703,4,36,6,0,7,1416,705,691,669,727
420172175,0,PLUMSTEAD TWP DIST 02,Bucks,2697,2476,12,139,36,1,33,1813,1672,9,93,22,1,16,1408,659,736,574,821
420172185,0,PLUMSTEAD TWP DIST 03,Bucks,2805,2515,16,181,41,5,47,1924,1743,12,111,26,4,28,1409,603,792,573,822
4201740,0,BENSALEM TWP VTD LOWER EAST DIST 02,Bucks,2988,2154,202,164,385,12,71,2366,1745,153,114,302,7,45,1350,807,522,772,557
4201750,0,BENSALEM TWP VTD LOWER EAST DIST 03,Bucks,3709,1563,371,688,913,15,159,2785,1283,249,463,688,10,92,992,560,425,559,426
4201760,0,BENSALEM TWP VTD LOWER EAST DIST 04,Bucks,2352,1124,222,762,193,1,50,1879,998,169,547,142,1,22,557,367,188,341,214
4201770,0,BENSALEM TWP VTD LOWER EAST DIST 05,Bucks,3239,2835,88,123,155,8,30,2507,2223,63,69,133,6,13,1729,892,826,876,842
4201780,0,BENSALEM TWP VTD LOWER EAST DIST 06,Bucks,2032,1683,41,110,139,4,55,1674,1429,35,66,114,4,26,949,535,398,525,408
4201790,0,BENSALEM TWP VTD LOWER EAST DIST 07,Bucks,2408,1564,186,119,497,5,37,1900,1270,132,76,396,1,25,1240,748,478,710,516
420171210,0,HILLTOWN TWP VTD HILLTOWN,Bucks,2653,2526,23,25,49,3,27,2059,1971,17,20,34,3,14,1528,667,837,615,889
420171220,0,HULMEVILLE Voting District,Bucks,1003,938,7,10,29,0,19,769,730,7,6,20,0,6,532,300,221,288,233
420171230,0,IVYLAND Voting District,Bucks,1041,914,3,25,81,0,18,774,691,3,16,57,0,7,477,234,242,223,253
420171250,0,LANGHORNE MANOR Voting District,Bucks,1442,1296,52,47,22,2,23,1258,1125,51,41,19,2,20,667,284,376,278,382
420171240,0,LANGHORNE Voting District,Bucks,1622,1402,130,37,25,2,26,1315,1156,89,26,22,2,20,893,548,330,515,363
420171260,0,LOWER MAKEFIELD TWP VTD NORTH ED 01,Bucks,2420,2157,57,45,133,1,27,1749,1580,40,28,90,1,10,1398,713,673,671,715
420171270,0,LOWER MAKEFIELD TWP VTD NORTH ED 02,Bucks,2769,2403,28,99,194,8,37,1930,1696,18,48,148,5,15,1734,843,878,750,971
420172195,0,PLUMSTEAD TWP DIST 04,Bucks,2484,2224,15,137,68,2,38,1843,1667,14,93,48,2,19,1322,759,545,665,639
420172196,0,PLUMSTEAD TWP DIST 05,Bucks,2221,2038,35,72,61,2,13,1530,1420,24,44,33,2,7,1324,611,702,529,784
420172190,0,QUAKERTOWN DIST 01 ED 01,Bucks,1953,1741,66,84,43,1,18,1577,1422,52,55,33,0,15,907,531,362,475,418
420172200,0,QUAKERTOWN DIST 01 ED 02,Bucks,1990,1729,34,121,66,0,40,1509,1343,23,69,53,0,21,905,517,378,476,419
420172210,0,QUAKERTOWN DIST 02,Bucks,1051,875,26,129,8,2,11,815,702,20,78,6,2,7,468,267,193,240,220
420172220,0,QUAKERTOWN DIST 03,Bucks,2377,2141,54,106,23,4,49,1852,1701,37,67,20,3,24,1078,585,470,522,533
420172230,0,QUAKERTOWN DIST 04,Bucks,1608,1420,25,97,41,1,24,1270,1144,20,66,31,1,8,721,409,298,366,341
420172240,0,RICHLAND TWP VTD LOWER,Bucks,7744,6883,110,310,291,12,138,5407,4867,79,181,198,8,74,3288,1678,1583,1491,1730
420172250,0,RICHLAND TWP VTD UPPER,Bucks,5308,4919,56,180,78,7,68,4166,3925,42,105,64,5,25,2477,1257,1185,1149,1333
42017100,0,BENSALEM TWP VTD LOWER EAST DIST 08,Bucks,1325,1064,38,33,152,1,37,1010,821,29,22,120,0,18,749,441,298,419,320
42017110,0,BENSALEM TWP VTD LOWER MIDDLE DIST 01,Bucks,1583,1379,56,56,66,3,23,1271,1131,44,35,52,3,6,790,429,350,431,348
42017120,0,BENSALEM TWP VTD LOWER MIDDLE DIST 02,Bucks,1389,1273,7,64,22,0,23,1105,1028,4,42,19,0,12,760,388,358,403,343
42017130,0,BENSALEM TWP VTD LOWER MIDDLE DIST 03,Bucks,3142,2587,81,170,243,3,58,2499,2114,56,110,187,3,29,1504,723,756,744,735
42017140,0,BENSALEM TWP VTD LOWER MIDDLE DIST 04,Bucks,1810,874,198,269,396,11,62,1431,724,145,186,324,10,42,734,463,262,419,306
42017150,0,BENSALEM TWP VTD LOWER MIDDLE DIST 05,Bucks,3033,961,402,878,682,8,102,2339,841,263,631,538,7,59,768,539,227,533,233
420171280,0,LOWER MAKEFIELD TWP VTD NORTH ED 03,Bucks,3053,2686,34,59,236,0,38,2068,1824,28,37,170,0,9,1833,819,1006,735,1090
420171290,0,LOWER MAKEFIELD TWP VTD NORTH ED 04,Bucks,2119,1892,29,35,147,0,16,1535,1380,24,25,102,0,4,1402,684,705,664,725
420171300,0,LOWER MAKEFIELD TWP VTD NORTH ED 05,Bucks,2806,2266,86,76,316,1,61,2127,1744,66,47,235,1,34,1820,1037,772,962,847
420171305,0,LOWER MAKEFIELD TWP VTD NORTH ED 06,Bucks,3227,2651,137,111,280,4,44,2758,2343,99,83,207,4,22,1702,1006,681,940,747
420171310,0,LOWER MAKEFIELD TWP VTD SOUTH ED 01,Bucks,1497,1427,8,26,27,0,9,1127,1082,6,18,18,0,3,1062,606,448,543,511
420171320,0,LOWER MAKEFIELD TWP VTD SOUTH ED 02,Bucks,1400,1330,16,20,25,1,8,995,955,11,12,14,0,3,880,531,338,488,381
420172260,0,RICHLANDTOWN Voting District,Bucks,1327,1250,14,42,6,0,15,1044,991,11,27,5,0,10,538,283,245,253,275
420172270,0,RIEGELSVILLE Voting District,Bucks,868,840,2,17,2,2,5,705,690,0,9,1,2,3,483,268,209,258,219
420172280,0,SELLERSVILLE DIST 01,Bucks,1621,1506,20,57,16,0,22,1242,1163,13,41,14,0,11,837,430,398,417,411
420172290,0,SELLERSVILLE DIST 02,Bucks,726,661,16,27,11,3,8,559,518,9,17,10,0,5,391,228,154,203,179
420172300,0,SELLERSVILLE DIST 03,Bucks,1902,1724,42,60,16,2,58,1420,1336,18,38,10,2,16,968,574,385,505,454
420172310,0,SILVERDALE Voting District,Bucks,871,847,7,12,0,2,3,684,667,6,8,0,1,2,511,227,272,208,291
42019PR85,0,ADAMS PCT 01,Butler,3971,3622,44,74,176,0,55,2832,2602,38,48,121,0,23,2428,778,1637,745,1670
42019PR86,0,ADAMS PCT 02,Butler,2169,2082,20,19,32,1,15,1485,1437,11,11,19,1,6,1813,470,1328,499,1299
42019PR87,0,ADAMS PCT 03,Butler,5512,5290,53,68,65,2,34,4049,3926,24,39,45,1,14,1693,499,1177,500,1176
4201920,0,ALLEGHENY TWP Voting District,Butler,641,547,73,11,4,0,6,467,428,26,4,4,0,5,235,40,191,68,163
4201930,0,BRADY TWP Voting District,Butler,1310,1272,5,11,6,8,8,985,963,2,6,4,5,5,537,195,331,217,309
4201950,0,BUFFALO TWO PCT 01,Butler,2806,2729,5,41,10,2,19,2144,2099,4,22,9,2,8,1285,448,820,486,782
4201951,0,BUFFALO TWP PCT 02,Butler,2054,2015,12,7,7,0,13,1638,1611,7,5,7,0,8,1282,457,811,513,755
4201952,0,BUFFALO TWP PCT 03,Butler,2447,2368,13,10,37,4,15,1808,1761,8,4,25,3,7,1092,421,655,420,656
42019150,0,BUTLER TWP VTD 01 ED 01,Butler,3180,3069,33,31,11,3,33,2557,2487,27,19,9,3,12,1648,708,920,730,898
42019160,0,BUTLER TWP VTD 01 ED 02,Butler,2165,2106,18,11,12,1,17,1781,1748,11,9,7,0,6,1197,465,718,519,664
42019170,0,BUTLER TWP VTD 02,Butler,1377,1294,27,20,0,2,34,1078,1031,22,10,0,2,13,539,269,262,311,220
42019180,0,BUTLER TWP VTD 03,Butler,1055,1033,3,9,6,0,4,840,825,3,6,5,0,1,682,266,408,279,395
42019190,0,BUTLER TWP VTD 04,Butler,2995,2936,6,24,5,3,21,2313,2271,4,19,5,3,11,1750,662,1065,721,1006
42019200,0,BUTLER TWP VTD 05,Butler,2235,2149,15,21,21,0,29,1825,1773,12,11,16,0,13,1206,550,631,606,575
42019210,0,BUTLER TWP VTD 06 ED NORTH,Butler,2182,2104,15,28,16,1,18,1831,1772,14,20,15,1,9,1039,434,590,461,563
42019220,0,BUTLER TWP VTD 06 ED SOUTH,Butler,2059,1971,24,30,17,2,15,1701,1636,21,20,15,2,7,1192,455,723,496,682
4201980,0,BUTLER WD 01,Butler,3190,2966,70,77,12,4,61,2354,2238,43,39,12,4,18,1244,625,604,645,584
4201990,0,BUTLER WD 02,Butler,1727,1646,23,26,6,2,24,1412,1357,17,16,5,1,16,621,312,297,336,273
42019100,0,BUTLER WD 03,Butler,2817,2493,114,113,13,6,78,2149,1938,99,67,10,5,30,740,398,324,405,317
42019110,0,BUTLER WD 04 PCT 01,Butler,1275,1202,17,15,5,2,34,1012,969,9,9,5,2,18,540,251,281,258,274
42019120,0,BUTLER WD 04 PCT 02,Butler,1223,1157,18,16,13,0,19,938,900,12,7,10,0,9,664,269,384,290,363
42019130,0,BUTLER WD 05,Butler,3525,3207,115,84,21,13,85,2690,2502,78,55,16,7,32,1390,664,712,680,696
42019230,0,CALLERY Voting District,Butler,394,379,0,2,2,0,11,302,295,0,1,1,0,5,176,69,104,69,104
42019240,0,CENTER TWP VTD 01,Butler,2596,2484,15,27,45,3,22,2127,2058,11,15,29,3,11,1463,574,875,657,792
42019250,0,CENTER TWP VTD 02,Butler,2992,2897,11,33,29,2,20,2333,2268,5,23,25,2,10,1594,564,1008,617,955
42019255,0,CENTER TWP VTD 03,Butler,2310,2269,10,4,3,1,23,1852,1831,8,2,2,1,8,1418,504,898,498,904
42019260,0,CHERRY TWP Voting District,Butler,1106,1073,3,7,4,2,17,849,830,3,4,4,2,6,509,197,305,220,282
42019270,0,CHERRY VALLEY Voting District,Butler,66,65,1,0,0,0,0,58,57,1,0,0,0,0,41,17,23,21,19
42019280,0,CHICORA Voting District,Butler,1043,1029,2,4,3,0,5,792,785,2,1,3,0,1,441,134,298,182,250
42019290,0,CLAY TWP Voting District,Butler,2703,2660,0,19,5,10,9,2091,2065,0,11,4,7,4,1081,400,653,460,593
42019300,0,CLEARFIELD TWP Voting District,Butler,2645,2617,7,7,2,3,9,2078,2060,7,3,2,2,4,1033,393,626,441,578
42019310,0,CLINTON TWP Voting District,Butler,2864,2816,4,13,6,6,19,2209,2179,3,9,5,3,10,1459,435,1005,480,960
42019320,0,CONCORD TWP Voting District,Butler,1505,1465,7,4,8,0,21,1187,1168,2,3,4,0,10,633,204,411,231,384
42019330,0,CONNOQUENESSING TWP Voting District,Butler,4170,4091,2,17,34,6,20,3298,3255,1,11,21,3,7,2182,639,1523,730,1432
42019340,0,CONNOQUENESSING Voting District,Butler,528,521,0,0,3,1,3,389,386,0,0,1,1,1,271,103,164,109,158
42019351,0,CRANBERRY TWP VTD EAST ED 01,Butler,3300,3085,47,25,113,0,30,2215,2083,28,18,75,0,11,1701,454,1235,477,1212
42019355,0,CRANBERRY TWP VTD EAST ED 02,Butler,2649,2505,36,50,36,1,21,1856,1772,22,33,20,1,8,1343,405,928,446,887
42019356,0,CRANBERRY TWP VTD EAST ED 03,Butler,3023,2866,22,37,68,5,25,2138,2034,18,23,48,5,10,1628,551,1064,536,1079
42019360,0,CRANBERRY TWP VTD WEST ED 01,Butler,3320,3133,25,38,74,6,44,2190,2096,19,15,42,3,15,1798,604,1184,636,1152
42019365,0,CRANBERRY TWP VTD WEST ED 02,Butler,3054,2760,54,52,162,0,26,2347,2128,48,30,129,0,12,1570,632,924,572,984
42019371,0,CRANBERRY TWP VTD WEST ED 03,Butler,2950,2735,23,70,86,3,33,1993,1863,17,44,56,2,11,1496,502,983,547,938
42019375,0,CRANBERRY TWP VTD WEST ED 04,Butler,3280,3078,56,41,53,4,48,2384,2280,34,22,35,4,9,1727,675,1039,656,1058
42019376,0,CRANBERRY TWP VTD WEST ED 05,Butler,3439,3242,27,63,67,0,40,2718,2587,21,45,52,0,13,1545,629,904,619,914
42019377,0,CRANBERRY TWP VTD WEST ED 06,Butler,3083,2821,46,70,122,1,23,2312,2143,35,45,77,1,11,1735,655,1065,611,1109
42019380,0,DONEGAL TWP Voting District,Butler,1864,1840,6,7,2,1,8,1454,1437,4,6,2,1,4,859,270,573,358,485
42019400,0,EAU CLAIRE Voting District,Butler,316,314,1,0,0,0,1,244,242,1,0,0,0,1,111,38,72,37,73
42019410,0,EVANS CITY Voting District,Butler,1833,1794,3,15,11,0,10,1423,1398,2,10,8,0,5,884,326,543,350,519
42019420,0,FAIRVIEW TWP Voting District,Butler,2080,2064,3,6,1,0,6,1623,1613,3,3,1,0,3,920,287,622,351,558
42019430,0,FAIRVIEW Voting District,Butler,198,190,5,0,0,0,3,139,135,1,0,0,0,3,81,35,42,36,41
42019440,0,FORWARD TWP Voting District,Butler,2531,2486,2,11,10,3,19,1985,1959,2,6,6,1,11,1320,430,874,473,831
42019450,0,FRANKLIN TWP Voting District,Butler,2620,2559,7,19,14,1,20,2115,2080,5,11,12,1,6,1398,438,942,499,881
42019460,0,HARMONY Voting District,Butler,890,865,1,13,3,0,8,714,702,1,7,1,0,3,551,189,359,195,353
42019480,0,JACKSON TWP Voting District,Butler,3657,3559,17,35,15,2,29,2914,2848,15,25,12,2,12,2009,673,1320,721,1272
42019545,0,JEFFERSON TWP VTD I,Butler,3097,3041,19,14,9,1,13,2511,2480,14,5,7,0,5,1330,368,947,422,893
42019555,0,JEFFERSON TWP VTD II,Butler,2407,2365,9,19,2,1,11,1833,1801,7,13,2,1,9,1291,341,940,402,879
42019500,0,KARNS CITY Voting District,Butler,209,209,0,0,0,0,0,163,163,0,0,0,0,0,94,38,56,47,47
42019510,0,LANCASTER TWP Voting District,Butler,2532,2482,7,17,10,0,16,1951,1923,5,9,5,0,9,1370,378,974,499,853
42019520,0,MARION TWP Voting District,Butler,1239,1229,2,1,0,3,4,953,945,2,0,0,3,3,530,200,322,235,287
42019530,0,MARS Voting District,Butler,1699,1637,10,24,14,0,14,1408,1366,9,17,11,0,5,781,259,514,264,509
42019540,0,MERCER TWP Voting District,Butler,1100,1088,4,1,3,0,4,855,848,2,0,2,0,3,467,141,315,158,298
42019550,0,MIDDLESEX TWP VTD NORTH,Butler,2752,2693,5,21,18,1,14,2130,2092,5,15,10,1,7,1497,446,1036,485,997
42019560,0,MIDDLESEX TWP VTD SOUTH,Butler,2638,2587,10,20,7,5,9,2050,2016,8,15,4,2,5,1476,444,1021,521,944
42019570,0,MUDDYCREEK TWP Voting District,Butler,2254,2194,6,17,10,4,23,1769,1728,5,12,9,4,11,1067,309,744,346,707
42019580,0,OAKLAND TWP Voting District,Butler,2987,2955,4,5,7,5,11,2320,2302,3,2,6,2,5,1423,531,870,607,794
42019590,0,PARKER TWP Voting District,Butler,632,624,2,1,3,2,0,489,485,0,1,2,1,0,300,78,214,106,186
42019600,0,PENN TWP VTD EAST,Butler,2723,2663,7,29,8,0,16,2092,2056,4,18,6,0,8,1486,429,1042,458,1013
42019610,0,PENN TWP VTD WEST,Butler,2348,2305,3,11,18,3,8,1852,1820,1,7,17,3,4,1350,370,970,416,924
42019620,0,PETROLIA Voting District,Butler,212,211,0,1,0,0,0,154,153,0,1,0,0,0,70,33,35,39,29
42019630,0,PORTERSVILLE Voting District,Butler,235,233,0,2,0,0,0,197,196,0,1,0,0,0,146,36,107,39,104
42019640,0,PROSPECT Voting District,Butler,1169,1142,4,8,5,1,9,902,885,3,7,2,1,4,553,192,355,208,339
42019650,0,SAXONBURG Voting District,Butler,1525,1504,0,10,3,0,8,1288,1273,0,7,3,0,5,759,265,488,289,464
42019660,0,SEVEN FIELDS Voting District,Butler,2887,2646,63,48,84,0,46,2104,1945,49,32,61,0,17,1553,583,961,520,1024
42019670,0,SLIPPERY ROCK TWP Voting District,Butler,5614,5262,172,65,54,6,55,5021,4705,169,60,41,4,42,2735,1396,1308,1292,1412
42019680,0,SLIPPERY ROCK Voting District,Butler,3625,3237,195,41,80,4,68,3340,2988,186,38,70,3,55,1301,762,519,725,556
42019690,0,SUMMIT TWP VTD NORTH,Butler,1880,1857,3,7,4,0,9,1463,1451,2,3,4,0,3,744,254,475,302,427
42019700,0,SUMMIT TWP VTD SOUTH,Butler,3004,2728,196,57,4,0,19,2152,2069,52,22,4,0,5,1264,430,805,514,721
42019710,0,VALENCIA Voting District,Butler,551,547,1,2,1,0,0,499,496,1,2,0,0,0,307,94,209,107,196
42019720,0,VENANGO TWP Voting District,Butler,868,857,0,1,2,2,6,669,660,0,0,2,2,5,326,112,213,139,186
42019730,0,WASHINGTON TWP Voting District,Butler,1300,1286,0,4,8,0,2,1025,1018,0,3,3,0,1,511,178,322,206,294
42019740,0,WEST LIBERTY Voting District,Butler,343,328,0,0,3,0,12,261,253,0,0,3,0,5,175,68,105,67,106
42019750,0,WEST SUNBURY Voting District,Butler,192,184,4,1,1,0,2,147,142,2,0,1,0,2,66,25,40,27,38
42019760,0,WINFIELD TWP Voting District,Butler,3535,3485,9,14,7,3,17,2819,2788,5,7,7,1,11,1761,469,1269,553,1185
42019770,0,WORTH TWP Voting District,Butler,1416,1383,5,13,3,0,12,1157,1132,4,10,3,0,8,750,230,511,264,477
42019845,0,ZELIENOPLE VTD 01,Butler,1085,1065,3,6,3,1,7,877,865,3,3,2,1,3,646,237,401,243,395
42019855,0,ZELIENOPLE VTD 02,Butler,1282,1241,12,10,15,0,4,1097,1070,11,6,8,0,2,756,261,481,263,479
42019865,0,ZELIENOPLE VTD 03,Butler,1445,1390,19,10,7,2,17,1176,1137,14,7,4,2,12,851,326,509,337,498
4201940,0,BRUIN Voting District,Butler,524,506,0,10,2,4,2,374,367,0,3,2,1,1,180,50,128,58,120
42019390,0,EAST BUTLER Voting District,Butler,732,708,3,7,2,0,12,563,546,2,4,2,0,9,301,120,175,151,144
42019470,0,HARRISVILLE Voting District,Butler,897,867,11,9,0,1,9,717,695,10,6,0,1,5,414,145,258,147,256
42021695,0,HASTINGS Voting District,Cambria,1278,1259,2,7,2,1,7,985,973,1,5,2,1,3,540,278,248,326,200
42021720,0,JACKSON TWP VTD 01,Cambria,599,596,0,0,0,0,3,481,479,0,0,0,0,2,437,194,230,155,144
42021730,0,JACKSON TWP VTD 03,Cambria,243,242,0,1,0,0,0,212,211,0,1,0,0,0,892,416,457,68,63
42021710,0,JACKSON TWP VTD VINCO,Cambria,3550,3509,5,10,9,1,16,2852,2830,1,8,6,0,7,921,405,503,921,853
42021PR173,0,JOHNSTOWN 17 ED 05,Cambria,847,702,101,19,4,0,21,696,607,66,14,4,0,5,345,212,125,201,116
42021711,0,JOHNSTOWN CAMBRIA CITY - A Voting District,Cambria,68,56,8,4,0,0,0,58,48,7,3,0,0,0,31,20,10,22,9
42021745,0,JOHNSTOWN CTR TOWN 1 - A Voting District,Cambria,644,571,52,9,5,1,6,632,562,50,8,5,1,6,269,159,103,176,86
